distance_km,days_since_last_donation,is_first_time_donor,age,past_donations,response_rate,avg_response_time_min,is_available_now,label
9.29,300.0,0,40,3,0.614,11.2,1,1
4.23,328.0,0,19,7,0.483,1.2,1,0
5.31,352.0,0,33,1,0.227,0.3,0,0
1.99,776.0,0,21,1,0.545,9.8,1,0
5.01,851.0,0,28,8,0.505,7.5,0,0
19.73,325.0,0,23,3,0.775,17.9,1,0
0.43,-1.0,1,42,1,0.603,0.1,1,0
13.06,133.0,0,30,3,0.776,50.2,1,1
7.74,667.0,0,27,4,0.543,10.1,1,1
8.22,773.0,0,18,4,0.271,33.9,0,0
4.94,-1.0,1,34,1,0.76,16.2,0,0
7.37,780.0,0,18,3,0.573,26.6,0,0
0.31,-1.0,1,37,4,0.599,66.2,0,0
6.52,296.0,0,31,4,0.51,22.2,1,0
6.59,610.0,0,31,3,0.839,84.2,1,1
6.1,115.0,0,42,2,0.601,12.1,1,1
31.19,505.0,0,29,3,0.525,34.3,1,0
6.42,-1.0,1,33,3,0.728,70.2,1,0
6.79,216.0,0,32,3,0.212,91.4,1,0
1.33,626.0,0,18,5,0.66,46.7,0,0
3.17,397.0,0,43,4,0.066,26.4,1,1
0.66,618.0,0,25,0,0.463,31.6,1,0
0.66,265.0,0,32,1,0.63,22.3,1,1
1.31,-1.0,1,30,6,0.603,71.4,1,0
0.64,155.0,0,49,7,0.193,1.4,0,0
1.94,249.0,0,27,2,0.57,14.6,1,1
10.9,830.0,0,30,4,0.368,0.3,0,1
11.05,507.0,0,20,1,0.896,0.7,1,1
2.44,-1.0,1,24,4,0.653,29.6,0,1
3.97,760.0,0,41,7,0.433,48.1,1,0
3.1,840.0,0,28,2,0.762,97.1,0,1
0.21,759.0,0,31,2,0.639,10.0,1,1
7.57,483.0,0,22,1,0.183,11.8,0,0
1.41,305.0,0,58,1,0.591,63.3,1,0
3.83,843.0,0,32,1,0.463,2.2,1,0
7.82,775.0,0,30,6,0.674,28.3,1,0
12.18,121.0,0,18,3,0.258,24.9,0,0
3.37,-1.0,1,33,6,0.306,6.5,0,0
0.96,884.0,0,27,3,0.554,13.3,1,1
5.45,627.0,0,19,3,0.352,0.3,0,0
1.69,469.0,0,33,2,0.953,26.5,0,1
4.56,761.0,0,24,2,0.645,32.9,1,0
11.67,214.0,0,25,4,0.684,35.9,1,1
2.2,310.0,0,29,3,0.255,51.4,1,0
9.48,372.0,0,21,7,0.546,7.7,1,0
0.66,890.0,0,36,5,0.645,14.8,1,1
0.33,612.0,0,18,7,0.591,34.4,1,0
1.75,412.0,0,24,5,0.366,26.1,0,0
12.76,309.0,0,45,2,0.754,32.7,1,0
9.41,584.0,0,25,3,0.668,10.6,1,1
3.05,96.0,0,22,3,0.796,0.6,1,1
5.2,100.0,0,30,3,0.568,42.8,1,1
11.78,780.0,0,39,4,0.705,13.9,1,0
8.83,726.0,0,40,2,0.64,82.2,1,0
8.49,612.0,0,44,2,0.959,57.4,1,1
5.97,335.0,0,36,4,0.605,46.1,1,0
1.72,764.0,0,30,3,0.602,13.8,1,1
2.59,454.0,0,18,5,0.683,13.0,1,1
8.53,146.0,0,33,2,0.409,39.2,1,1
6.05,254.0,0,24,4,0.644,56.7,1,1
6.16,645.0,0,22,6,0.779,23.2,0,1
14.04,-1.0,1,22,3,0.181,9.2,1,1
1.21,630.0,0,26,1,0.603,10.2,1,0
0.63,587.0,0,18,6,0.38,19.1,1,1
4.01,150.0,0,25,2,0.406,8.7,1,0
3.66,-1.0,1,18,1,0.523,1.6,0,0
1.93,450.0,0,47,5,0.621,10.8,0,0
4.46,614.0,0,33,0,0.692,6.3,1,1
0.56,256.0,0,40,2,0.621,16.2,0,0
6.57,740.0,0,47,2,0.354,34.7,1,0
2.9,693.0,0,21,1,0.7,38.9,1,0
19.22,233.0,0,18,2,0.261,0.3,1,1
5.41,-1.0,1,44,4,0.385,83.0,1,0
2.61,105.0,0,52,2,0.142,0.8,1,0
4.15,93.0,0,39,4,0.6,4.0,0,0
15.7,430.0,0,35,1,0.654,17.5,1,1
16.76,559.0,0,46,0,0.41,67.0,1,0
3.53,881.0,0,42,3,0.751,9.8,0,0
5.14,137.0,0,40,5,0.671,37.3,1,1
1.23,453.0,0,27,2,0.805,5.8,1,1
0.64,403.0,0,38,5,0.338,43.3,1,1
3.8,892.0,0,31,1,0.942,6.2,0,0
6.33,-1.0,1,38,3,0.511,42.5,1,0
14.97,147.0,0,35,4,0.19,11.7,1,1
24.18,110.0,0,47,6,0.663,109.4,1,0
19.12,-1.0,1,48,2,0.546,6.2,0,1
15.01,439.0,0,18,3,0.559,110.4,0,0
12.83,-1.0,1,19,4,0.601,7.3,1,0
3.44,493.0,0,33,3,0.44,5.2,1,0
2.48,510.0,0,29,1,0.385,154.4,0,0
1.48,717.0,0,39,4,0.798,3.2,1,1
5.9,697.0,0,18,7,0.629,0.4,0,0
3.34,346.0,0,41,6,0.779,24.1,0,0
2.8,523.0,0,54,2,0.582,16.5,1,1
4.68,872.0,0,39,1,0.873,26.8,1,1
2.71,181.0,0,38,2,0.495,17.3,1,1
4.52,-1.0,1,25,4,0.41,4.9,0,0
2.69,668.0,0,25,2,0.568,6.6,1,0
2.45,545.0,0,36,6,0.295,6.4,0,0
6.73,869.0,0,23,4,0.517,14.0,1,0
1.92,262.0,0,28,0,0.725,62.9,1,0
2.36,195.0,0,32,4,0.211,36.8,1,1
10.08,-1.0,1,30,7,0.975,9.8,1,0
3.17,340.0,0,40,2,0.63,19.9,0,0
11.08,-1.0,1,18,3,0.718,5.5,0,1
0.35,386.0,0,42,5,0.462,75.8,1,0
1.39,186.0,0,24,1,0.483,10.8,0,0
5.24,593.0,0,34,2,0.376,38.9,1,0
7.19,100.0,0,34,3,0.665,39.3,0,1
8.97,184.0,0,22,3,0.293,52.7,1,1
4.3,127.0,0,34,1,0.71,18.5,1,1
6.81,756.0,0,30,4,0.575,13.8,1,0
12.24,-1.0,1,32,4,0.724,42.7,1,1
0.05,399.0,0,21,2,0.316,5.3,1,0
4.33,-1.0,1,19,1,0.35,4.3,1,1
0.97,398.0,0,22,5,0.694,6.1,1,0
3.57,722.0,0,28,1,0.586,27.7,0,0
0.71,565.0,0,45,3,0.457,42.7,0,0
2.59,-1.0,1,18,6,0.276,37.4,1,0
29.73,425.0,0,41,2,0.646,58.3,0,0
0.78,495.0,0,40,1,0.32,20.1,0,0
7.4,257.0,0,27,1,0.124,15.1,1,1
7.52,417.0,0,18,1,0.528,30.8,1,0
4.14,843.0,0,32,7,0.28,23.4,1,1
10.56,581.0,0,38,6,0.572,2.5,1,1
1.09,892.0,0,25,2,0.434,8.0,1,1
1.15,893.0,0,28,2,0.757,16.8,1,1
9.77,791.0,0,32,4,0.449,23.0,1,1
4.72,226.0,0,25,5,0.232,5.5,1,0
5.7,-1.0,1,20,4,0.583,2.1,0,1
13.37,-1.0,1,39,4,0.494,31.0,1,1
0.03,525.0,0,45,5,0.841,6.7,1,1
2.48,375.0,0,32,3,0.737,52.1,1,1
6.27,697.0,0,27,8,0.284,0.1,0,1
4.77,700.0,0,23,4,0.439,11.7,1,1
3.81,-1.0,1,23,3,0.353,41.8,1,1
0.16,116.0,0,29,2,0.944,22.7,1,1
1.82,110.0,0,54,0,0.538,0.3,1,0
0.05,173.0,0,27,1,0.57,15.5,0,1
6.54,276.0,0,24,5,0.767,10.6,0,0
2.39,189.0,0,20,7,0.804,0.1,0,0
15.36,567.0,0,18,5,0.443,6.0,1,0
6.64,690.0,0,28,1,0.881,29.2,0,0
1.2,864.0,0,24,1,0.102,8.2,0,0
1.1,392.0,0,18,2,0.495,57.4,1,1
31.28,532.0,0,18,2,0.533,4.8,1,0
6.63,812.0,0,20,2,0.41,9.5,1,1
2.41,-1.0,1,26,5,0.424,8.8,1,1
2.71,898.0,0,38,3,0.242,4.8,1,1
9.64,488.0,0,37,3,0.489,13.5,1,1
7.63,887.0,0,23,4,0.437,9.4,0,1
1.12,403.0,0,28,8,0.809,11.2,1,1
9.29,184.0,0,40,2,0.648,2.8,1,1
11.45,672.0,0,35,3,0.765,5.3,1,1
6.54,455.0,0,24,4,0.291,22.7,1,0
6.3,-1.0,1,22,3,0.521,9.3,0,1
0.16,157.0,0,24,3,0.423,19.1,1,0
2.51,347.0,0,51,2,0.782,38.3,1,0
25.01,572.0,0,31,2,0.753,10.5,0,1
9.5,250.0,0,26,5,0.493,19.8,0,1
6.04,270.0,0,24,3,0.021,15.2,1,0
11.98,879.0,0,39,3,0.348,1.6,0,1
0.8,589.0,0,30,2,0.722,47.6,1,0
1.84,672.0,0,39,1,0.753,11.7,1,1
2.8,256.0,0,30,7,0.452,70.8,0,0
0.59,326.0,0,23,2,0.674,29.6,0,0
1.06,-1.0,1,32,5,0.517,47.5,1,1
0.68,-1.0,1,31,2,0.791,47.4,1,0
2.56,397.0,0,38,1,0.279,25.2,1,1
20.08,187.0,0,20,3,0.475,41.6,1,0
0.08,854.0,0,38,1,0.224,23.1,0,0
1.49,-1.0,1,52,3,0.338,30.1,0,0
1.3,720.0,0,25,6,0.62,24.7,1,0
6.49,772.0,0,36,3,0.738,13.1,1,0
8.17,618.0,0,18,0,0.511,41.1,1,0
2.1,467.0,0,18,2,0.61,11.6,0,0
3.52,-1.0,1,31,1,0.552,14.3,1,1
5.96,781.0,0,37,4,0.491,11.6,1,0
9.26,608.0,0,25,4,0.542,3.3,1,1
0.97,700.0,0,38,3,0.31,34.9,1,0
8.49,175.0,0,30,2,0.541,10.4,1,1
2.9,487.0,0,35,4,0.826,2.7,1,1
6.41,674.0,0,46,1,0.435,54.6,1,0
5.3,416.0,0,34,5,0.421,17.2,1,1
1.64,470.0,0,34,7,0.539,65.3,1,1
16.02,334.0,0,20,4,0.719,0.2,1,1
12.73,606.0,0,34,3,0.379,29.6,1,0
3.7,334.0,0,39,2,0.623,6.9,1,1
0.29,857.0,0,22,6,0.425,9.3,1,1
9.03,464.0,0,27,2,0.092,50.7,0,0
2.73,137.0,0,39,2,0.528,38.8,1,1
0.22,230.0,0,31,2,0.655,25.1,1,1
4.15,593.0,0,21,3,0.627,13.0,1,1
11.39,213.0,0,26,4,0.674,19.6,1,1
9.99,-1.0,1,18,0,0.457,31.9,1,0
4.35,-1.0,1,22,1,0.655,72.5,1,1
1.25,-1.0,1,27,4,0.408,12.2,1,1
6.71,204.0,0,22,6,0.523,119.1,0,0
7.78,281.0,0,31,2,0.446,85.4,1,1
2.86,438.0,0,18,3,0.718,27.4,1,1
3.77,743.0,0,38,6,0.949,22.6,0,0
1.48,721.0,0,40,6,0.509,15.1,1,1
0.07,431.0,0,33,4,0.785,11.0,1,0
0.21,648.0,0,33,1,0.372,4.6,1,0
5.88,405.0,0,25,4,0.501,4.2,1,0
0.59,539.0,0,24,0,0.476,1.2,1,0
0.08,520.0,0,25,1,0.381,56.8,0,0
9.38,-1.0,1,38,0,0.18,26.2,0,0
1.35,332.0,0,21,4,0.45,6.8,1,1
11.22,470.0,0,31,3,0.757,52.9,0,0
0.55,318.0,0,39,4,0.754,1.1,1,1
2.53,-1.0,1,18,6,0.576,50.5,1,0
10.25,-1.0,1,49,2,0.365,70.2,1,1
2.48,774.0,0,34,3,0.663,6.5,1,1
5.34,806.0,0,26,6,0.772,11.9,1,0
10.35,266.0,0,48,2,0.79,36.0,0,0
12.45,702.0,0,19,4,0.662,100.0,0,0
0.62,183.0,0,28,5,0.376,29.4,1,1
8.84,201.0,0,38,1,0.063,27.9,0,0
0.36,238.0,0,28,4,0.655,12.1,1,1
4.64,654.0,0,27,2,0.104,8.8,0,1
0.12,387.0,0,28,4,0.827,51.7,1,1
4.29,-1.0,1,33,4,0.715,0.4,1,1
1.58,182.0,0,18,4,0.534,11.3,1,1
6.35,258.0,0,48,4,0.74,2.5,1,1
1.63,577.0,0,39,3,0.651,6.3,1,1
2.11,721.0,0,21,1,0.759,16.9,0,1
0.47,621.0,0,40,1,0.63,6.4,1,1
1.32,-1.0,1,44,5,0.501,5.5,0,1
6.65,740.0,0,24,5,0.515,10.2,1,0
18.86,-1.0,1,29,1,0.228,16.4,1,0
4.01,633.0,0,25,3,0.12,26.4,0,0
20.37,267.0,0,50,2,0.42,9.1,1,0
0.18,695.0,0,35,3,0.792,58.0,1,1
0.86,-1.0,1,49,7,0.734,117.1,0,0
0.76,486.0,0,25,3,0.322,19.9,1,1
6.02,129.0,0,43,4,0.261,5.4,1,1
9.06,-1.0,1,28,4,0.801,1.1,1,1
4.46,812.0,0,46,2,0.231,50.5,0,0
22.16,479.0,0,18,1,0.795,40.2,1,0
7.03,527.0,0,18,2,0.697,2.9,0,0
11.83,227.0,0,25,0,0.355,57.4,1,1
6.15,316.0,0,33,2,0.529,4.7,1,1
1.35,355.0,0,34,5,0.307,58.5,0,1
6.93,179.0,0,26,0,0.904,8.3,1,1
2.12,-1.0,1,31,4,0.321,7.8,1,0
5.91,225.0,0,52,2,0.776,2.5,1,1
2.63,143.0,0,37,1,0.412,4.8,1,1
3.37,624.0,0,27,2,0.35,9.6,1,1
3.63,487.0,0,27,5,0.392,22.9,1,0
10.77,597.0,0,46,5,0.388,25.2,1,0
7.74,-1.0,1,23,7,0.45,6.4,1,1
2.69,177.0,0,25,3,0.451,4.6,0,1
20.54,609.0,0,26,1,0.525,39.5,1,0
3.68,580.0,0,35,3,0.725,40.6,1,1
5.44,675.0,0,18,3,0.756,24.5,1,1
8.91,-1.0,1,36,7,0.693,6.5,1,0
9.43,691.0,0,31,1,0.74,66.3,0,0
7.52,554.0,0,36,4,0.587,18.5,1,1
3.06,463.0,0,26,2,0.35,6.0,1,1
20.04,796.0,0,23,1,0.333,72.0,1,0
3.73,898.0,0,18,1,0.345,3.4,1,1
4.6,209.0,0,29,3,0.33,24.1,1,0
12.33,179.0,0,18,2,0.19,19.3,1,1
0.77,282.0,0,18,4,0.17,4.1,1,1
1.33,149.0,0,24,1,0.714,10.6,0,1
5.7,541.0,0,31,6,0.903,26.1,1,1
3.7,117.0,0,26,6,0.59,24.8,1,1
0.6,-1.0,1,49,3,0.536,2.0,0,0
0.18,644.0,0,35,6,0.703,21.7,1,1
11.86,855.0,0,36,2,0.334,12.5,1,1
1.05,-1.0,1,31,2,0.556,13.8,0,0
0.48,223.0,0,39,4,0.503,22.5,1,0
0.38,-1.0,1,30,3,0.444,4.3,1,0
3.54,460.0,0,28,3,0.405,2.6,0,1
0.47,729.0,0,26,5,0.416,20.7,1,1
7.62,598.0,0,31,2,0.435,5.3,1,1
1.36,793.0,0,41,4,0.466,25.2,0,0
4.79,569.0,0,37,3,0.208,12.7,0,0
4.23,828.0,0,44,3,0.697,60.8,0,0
3.22,637.0,0,32,3,0.711,15.4,1,1
8.07,445.0,0,35,3,0.426,50.3,1,1
7.25,269.0,0,18,3,0.317,19.7,0,0
4.22,352.0,0,29,4,0.639,4.6,0,0
0.43,871.0,0,33,5,0.389,1.3,0,0
4.57,162.0,0,31,4,0.539,0.4,1,1
4.53,591.0,0,32,2,0.303,8.4,1,1
0.88,744.0,0,27,1,0.757,1.2,0,1
4.49,508.0,0,23,2,0.327,2.7,0,0
7.63,877.0,0,19,5,0.316,7.2,1,0
5.81,717.0,0,35,5,0.726,66.7,0,0
12.88,875.0,0,29,2,0.652,2.2,1,1
5.67,336.0,0,43,0,0.154,45.9,0,0
17.43,380.0,0,33,4,0.617,18.9,1,1
1.83,283.0,0,24,0,0.747,5.5,0,1
13.73,506.0,0,33,2,0.35,2.4,0,0
7.18,360.0,0,23,4,0.418,19.5,1,0
1.77,416.0,0,18,1,0.486,4.4,1,1
12.11,736.0,0,18,0,0.248,68.0,1,1
2.74,843.0,0,34,3,0.195,11.1,1,0
2.38,-1.0,1,40,2,0.511,5.2,1,0
28.67,450.0,0,51,8,0.677,10.9,0,1
4.64,636.0,0,51,5,0.527,41.2,1,1
10.01,475.0,0,47,3,0.231,0.3,1,1
4.43,-1.0,1,18,3,0.325,16.5,1,1
8.68,303.0,0,28,0,0.893,58.9,1,1
0.75,-1.0,1,18,0,0.63,3.0,0,0
4.86,-1.0,1,42,4,0.419,3.2,1,1
3.51,893.0,0,30,3,0.714,4.3,1,1
15.57,-1.0,1,30,5,0.227,27.3,1,0
0.95,188.0,0,37,2,0.786,31.1,1,0
0.06,694.0,0,49,2,0.749,5.8,1,0
0.23,827.0,0,19,2,0.45,64.8,1,1
0.16,877.0,0,52,5,0.279,4.8,0,0
3.08,147.0,0,36,4,0.507,5.6,0,0
10.99,814.0,0,28,1,0.397,24.5,1,1
18.1,725.0,0,30,1,0.358,13.3,1,0
7.89,655.0,0,35,3,0.478,74.8,1,1
11.5,279.0,0,28,7,0.213,50.9,0,0
4.07,265.0,0,36,1,0.262,28.4,1,0
9.92,630.0,0,35,4,0.669,6.9,1,1
0.45,567.0,0,39,4,0.6,35.4,1,1
17.36,-1.0,1,47,4,0.422,3.4,1,0
10.88,350.0,0,61,4,0.284,13.9,1,0
3.14,163.0,0,41,3,0.445,44.7,1,1
1.89,594.0,0,31,5,0.882,27.9,1,1
0.35,418.0,0,25,1,0.285,14.4,1,0
4.15,793.0,0,18,7,0.863,7.3,1,1
1.17,311.0,0,18,1,0.673,5.7,1,0
1.25,-1.0,1,30,2,0.727,53.2,1,1
13.2,417.0,0,62,2,0.264,2.2,0,0
5.57,868.0,0,45,4,0.971,6.9,1,1
8.18,555.0,0,29,2,0.339,15.9,1,1
14.96,-1.0,1,27,2,0.609,22.3,1,1
4.78,493.0,0,24,2,0.412,2.8,1,0
3.28,698.0,0,45,1,0.447,24.9,1,1
5.76,439.0,0,46,1,0.46,27.8,1,1
11.31,620.0,0,44,1,0.359,21.9,1,1
13.72,287.0,0,43,5,0.338,8.8,1,1
2.78,91.0,0,22,2,0.819,13.7,1,1
21.74,565.0,0,39,3,0.09,22.7,0,0
6.79,161.0,0,29,2,0.809,8.3,1,0
5.05,696.0,0,32,2,0.394,6.6,0,1
0.23,240.0,0,35,3,0.39,14.7,0,0
0.52,368.0,0,20,5,0.491,22.1,0,0
10.17,859.0,0,43,4,0.46,2.0,0,0
0.89,704.0,0,31,1,0.471,36.6,1,1
1.44,224.0,0,18,2,0.612,33.4,0,1
12.22,478.0,0,46,3,0.823,56.5,1,1
1.56,873.0,0,21,1,0.278,3.0,1,1
19.69,664.0,0,31,3,0.302,1.5,0,0
8.39,534.0,0,31,5,0.231,11.0,1,1
12.28,765.0,0,38,3,0.087,21.9,1,0
9.58,302.0,0,26,5,0.832,19.1,1,1
11.19,473.0,0,18,2,0.595,13.0,0,0
3.03,-1.0,1,37,2,0.195,20.3,1,0
12.75,373.0,0,25,5,0.355,3.4,1,0
3.15,91.0,0,22,1,0.354,1.6,1,1
3.5,636.0,0,41,2,0.759,17.5,1,1
2.2,-1.0,1,42,6,0.323,33.5,1,0
0.55,-1.0,1,30,1,0.494,22.1,0,0
3.71,831.0,0,42,4,0.583,0.1,0,0
4.3,253.0,0,29,5,0.647,6.4,1,1
1.51,643.0,0,29,3,0.334,31.1,1,0
1.59,482.0,0,43,4,0.344,20.1,1,0
7.53,-1.0,1,28,1,0.607,71.6,0,0
24.67,453.0,0,23,3,0.401,4.0,1,0
15.36,242.0,0,26,5,0.452,10.3,1,1
3.16,303.0,0,34,4,0.407,6.5,1,0
2.81,561.0,0,29,6,0.653,2.9,0,0
0.77,858.0,0,33,3,0.613,7.6,1,0
2.04,722.0,0,34,7,0.233,33.0,1,1
0.02,322.0,0,23,6,0.563,15.4,1,0
2.95,746.0,0,27,2,0.566,1.7,0,0
5.7,-1.0,1,29,3,0.89,24.6,1,1
20.72,305.0,0,30,1,0.295,32.0,1,0
6.09,472.0,0,29,2,0.722,43.1,0,0
8.7,237.0,0,20,3,0.544,59.4,1,1
1.58,452.0,0,26,3,0.224,4.8,1,0
1.21,-1.0,1,29,3,0.317,25.5,1,0
0.78,362.0,0,26,2,0.971,32.5,1,1
5.22,528.0,0,41,4,0.213,79.5,1,0
8.45,347.0,0,27,3,0.489,20.3,1,1
5.35,535.0,0,36,5,0.876,16.0,1,1
2.36,403.0,0,37,3,0.556,0.7,1,1
7.63,-1.0,1,28,4,0.23,22.2,1,1
1.11,724.0,0,18,2,0.684,0.3,1,0
4.27,239.0,0,32,5,0.585,22.7,1,1
3.53,845.0,0,33,4,0.598,9.1,1,0
5.35,394.0,0,30,3,0.675,39.8,0,1
6.19,510.0,0,24,3,0.169,15.1,0,0
4.09,-1.0,1,29,4,0.374,50.5,1,0
3.31,719.0,0,27,2,0.77,1.6,0,1
3.88,116.0,0,45,2,0.448,18.4,1,0
4.23,301.0,0,37,0,0.939,4.3,1,1
1.6,314.0,0,35,0,0.513,8.4,0,1
3.6,561.0,0,22,2,0.645,28.7,1,0
4.41,539.0,0,35,6,0.651,19.5,1,1
4.36,-1.0,1,39,8,0.228,11.2,0,0
13.42,645.0,0,45,3,0.449,9.3,1,0
11.34,-1.0,1,52,1,0.193,32.9,1,0
9.31,465.0,0,24,4,0.501,14.3,1,0
8.6,769.0,0,45,5,0.55,28.4,1,1
17.58,168.0,0,18,1,0.416,17.6,0,0
8.29,-1.0,1,33,1,0.683,12.2,0,1
8.2,-1.0,1,30,2,0.668,26.6,1,1
1.89,686.0,0,20,1,0.077,34.7,1,1
2.89,570.0,0,43,3,0.471,11.0,1,1
4.33,-1.0,1,29,5,0.521,29.1,1,1
6.53,852.0,0,50,1,0.414,9.1,0,0
2.06,118.0,0,23,4,0.506,3.2,1,0
0.15,752.0,0,22,6,0.464,40.1,1,0
3.04,889.0,0,38,4,0.42,6.0,1,1
32.88,205.0,0,21,6,0.349,47.5,1,0
6.64,208.0,0,37,3,0.961,1.2,1,1
3.97,559.0,0,29,6,0.201,6.1,1,1
1.94,682.0,0,21,2,0.382,46.6,1,1
6.37,653.0,0,37,4,0.53,14.6,1,1
3.63,796.0,0,34,4,0.302,25.7,0,0
2.17,504.0,0,22,3,0.774,31.1,1,1
6.26,264.0,0,51,4,0.297,61.0,0,0
2.4,-1.0,1,37,3,0.19,22.5,1,1
0.22,207.0,0,31,3,0.185,11.1,1,0
10.94,837.0,0,35,0,0.283,23.2,1,1
0.91,161.0,0,31,2,0.743,7.3,1,1
3.04,-1.0,1,29,3,0.263,13.1,1,0
11.69,806.0,0,33,7,0.067,13.8,1,0
2.87,95.0,0,30,4,0.317,32.6,0,0
1.02,551.0,0,30,3,0.294,44.0,0,1
5.94,749.0,0,43,6,0.25,5.6,1,0
7.23,303.0,0,31,1,0.148,1.8,0,0
0.21,766.0,0,21,3,0.368,41.8,1,1
4.16,834.0,0,18,3,0.428,13.6,1,1
0.35,170.0,0,40,2,0.501,18.7,1,0
2.6,184.0,0,23,3,0.707,14.9,1,1
2.99,125.0,0,22,0,0.667,3.5,0,0
11.23,108.0,0,47,4,0.85,14.3,1,1
1.87,385.0,0,32,2,0.427,29.7,1,1
3.05,768.0,0,19,4,0.588,19.8,1,1
4.2,194.0,0,44,2,0.741,14.3,1,1
0.59,276.0,0,52,3,0.812,10.0,1,1
7.59,-1.0,1,62,3,0.475,59.1,1,0
2.01,110.0,0,26,4,0.841,45.9,1,0
3.78,265.0,0,18,2,0.61,40.0,1,0
9.46,654.0,0,27,3,0.652,25.6,0,0
5.54,712.0,0,25,3,0.791,10.9,1,0
4.28,508.0,0,33,5,0.45,36.8,1,1
1.6,422.0,0,19,3,0.296,14.4,1,0
5.39,881.0,0,44,2,0.177,19.9,0,0
9.31,402.0,0,35,1,0.7,56.5,0,0
0.45,610.0,0,26,6,0.424,6.3,0,1
5.1,696.0,0,33,3,0.363,33.7,1,0
2.0,401.0,0,32,2,0.627,12.9,1,0
2.2,-1.0,1,34,1,0.707,27.0,0,1
0.04,395.0,0,30,6,0.718,1.4,1,1
16.78,663.0,0,59,6,0.459,1.2,1,0
0.85,194.0,0,34,7,0.502,8.0,1,1
1.49,766.0,0,24,2,0.573,6.4,0,0
0.0,249.0,0,41,1,0.769,12.4,1,1
5.03,396.0,0,34,4,0.909,40.5,1,0
10.49,-1.0,1,29,2,0.549,2.9,1,0
0.02,384.0,0,31,5,0.417,39.7,1,0
2.4,857.0,0,31,3,0.706,11.6,0,0
16.38,718.0,0,23,1,0.638,6.3,1,0
6.32,133.0,0,23,3,0.755,8.4,1,1
0.42,830.0,0,38,2,0.748,65.5,0,1
0.24,104.0,0,21,1,0.291,1.0,1,1
6.26,894.0,0,31,1,0.289,7.1,1,1
10.34,190.0,0,25,4,0.787,6.7,1,0
4.77,262.0,0,45,1,0.752,34.1,1,1
4.37,888.0,0,38,5,0.238,13.3,0,1
5.66,564.0,0,39,5,0.76,7.5,1,0
0.59,785.0,0,31,3,0.092,13.5,0,1
0.19,473.0,0,34,6,0.197,19.6,1,1
2.68,800.0,0,46,6,0.408,54.9,1,0
0.94,608.0,0,20,2,0.629,10.4,1,1
0.48,332.0,0,19,3,0.361,0.9,1,0
14.13,518.0,0,18,5,0.777,50.1,0,0
0.4,673.0,0,40,5,0.279,22.2,1,1
1.52,489.0,0,26,3,0.326,46.1,1,0
9.3,559.0,0,20,3,0.408,44.5,1,0
0.83,-1.0,1,58,4,0.678,32.5,1,0
4.0,-1.0,1,25,2,0.257,1.3,1,1
0.49,685.0,0,36,4,0.624,8.2,0,1
6.07,241.0,0,28,2,0.559,64.7,1,1
0.88,701.0,0,18,4,0.205,0.4,1,1
0.41,96.0,0,32,0,0.507,92.2,0,1
10.82,393.0,0,25,3,0.819,108.7,1,0
1.91,485.0,0,30,2,0.537,0.9,0,1
0.63,700.0,0,49,4,0.622,37.2,1,1
7.03,593.0,0,45,1,0.636,33.4,1,0
4.38,616.0,0,26,6,0.677,38.0,1,0
1.43,325.0,0,23,4,0.17,20.2,1,1
1.25,626.0,0,25,1,0.654,20.4,1,1
0.87,729.0,0,29,4,0.525,19.3,0,1
1.01,209.0,0,23,3,0.289,23.7,1,0
2.71,-1.0,1,20,3,0.05,24.1,1,1
5.25,879.0,0,39,1,0.567,10.3,0,0
3.84,621.0,0,28,2,0.14,9.1,0,0
2.04,789.0,0,28,2,0.821,20.4,1,1
13.57,-1.0,1,28,2,0.181,17.2,1,0
9.61,834.0,0,53,5,0.517,13.2,1,1
12.0,172.0,0,26,5,0.16,6.5,1,1
4.91,313.0,0,18,2,0.473,7.0,0,0
3.71,272.0,0,55,3,0.438,36.7,1,1
4.45,-1.0,1,29,1,0.678,19.9,1,0
0.65,189.0,0,22,3,0.177,15.2,1,1
2.09,-1.0,1,52,6,0.428,7.4,0,1
12.45,128.0,0,32,2,0.419,9.1,1,0
9.65,857.0,0,36,3,0.349,17.3,1,0
9.95,736.0,0,34,3,0.571,38.5,1,1
7.27,738.0,0,40,2,0.627,7.9,0,1
1.76,248.0,0,18,2,0.26,46.2,1,1
6.49,-1.0,1,44,1,0.21,77.8,0,0
4.35,240.0,0,18,2,0.867,9.8,1,1
4.83,128.0,0,22,1,0.804,5.5,1,1
9.17,366.0,0,40,3,0.711,2.6,1,1
4.67,174.0,0,35,5,0.211,29.6,1,0
11.42,-1.0,1,33,3,0.679,19.6,1,0
0.08,195.0,0,31,4,0.272,16.6,1,1
1.98,250.0,0,49,3,0.732,11.2,1,0
20.05,796.0,0,36,7,0.349,15.2,1,0
1.8,846.0,0,50,3,0.909,25.3,0,1
1.36,145.0,0,40,1,0.209,3.1,1,1
2.33,530.0,0,43,2,0.641,24.5,1,1
2.3,90.0,0,37,1,0.208,6.7,0,1
21.24,606.0,0,27,2,0.795,4.1,0,0
10.24,426.0,0,23,3,0.474,44.6,1,1
0.31,168.0,0,35,4,0.622,26.5,1,1
8.81,536.0,0,18,6,0.431,5.8,0,0
3.81,707.0,0,38,2,0.412,22.3,1,0
12.62,573.0,0,47,4,0.542,16.4,1,0
28.46,876.0,0,37,7,0.446,12.6,1,0
